trial,exp,algorithm,corpus_size,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.004069,22725
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,2.164,0.002316,17301
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,2.164,0.001216,15581
4,I,Combined,2000,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.164,0.002132,14770
4,I,Combined,2000,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.164,0.00206,15342
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.003823,12371
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.3592,0.016474,12546
4,I,Combined,2000,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.164,0.000835,12332
4,I,Combined,2000,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.6094,0.003719,12369
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.6957,0.000962,13135
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.000577,13685
4,I,Combined,2000,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.973,0.000639,13005
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.002959,13023
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.7481,0.000898,12953
4,I,Combined,2000,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.973,0.001008,12260
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,1.8344,0.003293,12685
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.7481,0.008319,13769
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.003699,12478
4,I,Combined,2000,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,1.973,0.001719,13675
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Is Liquid Smoke Safe?,1.0,1.0,2.0253,0.00267,13766
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6957,0.004042,13213
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8867,0.003082,12423
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8867,0.003951,12429
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.164,0.007904,12896
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.6434,0.004573,12948
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.7481,0.000667,12186
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.164,0.005096,11936
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,2.0253,0.002243,11386
4,I,Combined,2000,0%,1.0,1.0,0.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001774,11644
4,I,Combined,2000,0%,1.0,1.0,0.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.004805,12269
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.004077,23167
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,2.164,0.002316,16300
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,2.164,0.001218,14621
4,I,Combined,2000,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,1.973,0.002136,15283
4,I,Combined,2000,1%,0.99,1.01,1.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.164,0.002061,13912
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.6957,0.003832,12788
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.3592,0.016452,11929
4,I,Combined,2000,1%,0.99,1.01,1.0,10,How Contaminated Are Our Children?,1.0,1.0,2.164,0.000837,10521
4,I,Combined,2000,1%,0.99,1.01,1.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.6094,0.003716,12462
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.6957,0.000961,13177
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.0253,0.000575,12625
4,I,Combined,2000,1%,0.99,1.01,1.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.973,0.000641,12159
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.002953,11698
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.7481,0.000892,13062
4,I,Combined,2000,1%,0.99,1.01,1.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.973,0.001006,12956
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Testing Turmeric on Smokers,1.0,1.0,1.8344,0.003296,12284
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.7481,0.008331,12858
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.003697,12441
4,I,Combined,2000,1%,0.99,1.01,1.0,10,What is ‘Meat Glue’?,1.0,1.0,1.973,0.001724,11749
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Is Liquid Smoke Safe?,1.0,1.0,2.0253,0.002662,10424
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,1.0,1.6957,0.004049,11536
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8867,0.003097,12191
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8867,0.003947,13102
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Orange Aromatherapy for Anxiety,0.9,0.9561,2.164,0.007893,12179
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.6434,0.004568,11896
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,1.0,1.7481,0.00067,10903
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.164,0.005102,11225
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.8867,0.002254,11706
4,I,Combined,2000,1%,0.99,1.01,1.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001771,11924
4,I,Combined,2000,1%,0.99,1.01,1.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.00482,11687
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.6957,0.004041,14708
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,1.8867,0.00232,14202
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,2.164,0.001154,13524
4,I,Combined,2000,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.164,0.00206,12832
4,I,Combined,2000,10%,0.9,1.1,10.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,1.8867,0.001979,12530
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.6434,0.003596,12680
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.3592,0.015837,12591
4,I,Combined,2000,10%,0.9,1.1,10.0,10,How Contaminated Are Our Children?,1.0,1.0,2.164,0.000845,12557
4,I,Combined,2000,10%,0.9,1.1,10.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.6434,0.003674,12874
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.8867,0.000958,11186
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,2.0253,0.000569,13419
4,I,Combined,2000,10%,0.9,1.1,10.0,10,How Phytates Fight Cancer Cells,1.0,1.0,2.0253,0.000636,10092
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.164,0.002921,12693
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Low Carb Diets Found to Feed Heart Disease,0.9,0.9408,1.6094,0.000865,13233
4,I,Combined,2000,10%,0.9,1.1,10.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.7481,0.001031,12551
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Testing Turmeric on Smokers,1.0,1.0,1.6094,0.003271,11853
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9507,1.6957,0.008115,12167
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.003519,13015
4,I,Combined,2000,10%,0.9,1.1,10.0,10,What is ‘Meat Glue’?,1.0,1.0,1.973,0.001718,12294
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Is Liquid Smoke Safe?,0.9,0.9481,2.0253,0.00256,12290
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9999,1.8344,0.003872,11747
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,1.0,1.8867,0.003102,13280
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,1.0,1.8867,0.003957,13267
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Orange Aromatherapy for Anxiety,0.9,0.9561,2.0253,0.00783,11392
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,1.0,1.6434,0.004662,11702
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9999,1.6094,0.000678,12127
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0.9,0.9492,2.164,0.005163,12536
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Viral Food Poisoning from Pesticides?,1.0,1.0,1.6957,0.002299,12871
4,I,Combined,2000,10%,0.9,1.1,10.0,10,The Reversal on Fish Oil,1.0,0.9996,1.7481,0.001797,12446
4,I,Combined,2000,10%,0.9,1.1,10.0,10,Are Multivitamins Just a Waste of Money?,0.9,0.9509,2.164,0.004696,11749
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.973,0.003581,22617
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Using Diet to Treat Asthma and Eczema,1.0,0.9997,2.0253,0.001857,17902
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9999,2.164,0.00115,14770
4,I,Combined,2000,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9411,2.0253,0.002053,14082
4,I,Combined,2000,30%,0.7,1.3,30.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.0253,0.002074,12981
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.8,0.8876,1.0889,0.002979,12741
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9536,1.3592,0.013526,13001
4,I,Combined,2000,30%,0.7,1.3,30.0,10,How Contaminated Are Our Children?,1.0,1.0,2.0253,0.000794,12182
4,I,Combined,2000,30%,0.7,1.3,30.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,0.9999,1.3592,0.003361,12972
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,0.9996,1.8867,0.000888,13008
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.973,0.000604,13513
4,I,Combined,2000,30%,0.7,1.3,30.0,10,How Phytates Fight Cancer Cells,0.9,0.9411,1.8344,0.000493,13386
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,1.973,0.002456,12427
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.6094,0.000699,12491
4,I,Combined,2000,30%,0.7,1.3,30.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,2.0253,0.000979,11989
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Testing Turmeric on Smokers,1.0,0.9999,1.7481,0.002392,11428
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,0.9999,1.6094,0.007202,12306
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,1.8867,0.003176,12220
4,I,Combined,2000,30%,0.7,1.3,30.0,10,What is ‘Meat Glue’?,1.0,1.0,1.973,0.001523,12617
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Is Liquid Smoke Safe?,0.9,0.9459,1.8867,0.002327,12836
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9443,1.8867,0.003643,12040
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9436,1.973,0.002598,12495
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9999,1.8344,0.003869,12729
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.164,0.007149,12015
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9997,1.6094,0.004373,12130
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Meat Industry Wins Right to Sell Tainted Meat,1.0,0.9999,1.4185,0.000605,13208
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,1.0,2.164,0.005083,12660
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Viral Food Poisoning from Pesticides?,1.0,0.9999,1.8344,0.001923,12571
4,I,Combined,2000,30%,0.7,1.3,30.0,10,The Reversal on Fish Oil,1.0,1.0,1.8867,0.001639,13070
4,I,Combined,2000,30%,0.7,1.3,30.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,1.6957,0.004198,11717
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,0.9997,1.973,0.003149,25183
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9439,1.8344,0.001625,17639
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Treating Asthma With Plants vs. Pills,1.0,0.9993,1.6957,0.000946,15574
4,I,Combined,2000,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,0.9998,1.973,0.001757,14255
4,I,Combined,2000,50%,0.5,1.5,50.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.9421,1.973,0.001616,13866
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9408,1.8344,0.002549,12926
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9486,1.3592,0.010884,12572
4,I,Combined,2000,50%,0.5,1.5,50.0,10,How Contaminated Are Our Children?,0.9,0.9421,1.8344,0.000546,12126
4,I,Combined,2000,50%,0.5,1.5,50.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",0.9,0.9369,1.6094,0.00219,11089
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.9,0.9376,1.8867,0.000797,13024
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,0.9996,2.0253,0.000311,12701
4,I,Combined,2000,50%,0.5,1.5,50.0,10,How Phytates Fight Cancer Cells,0.9,0.9385,1.6094,0.000536,12718
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.002304,12731
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Low Carb Diets Found to Feed Heart Disease,0.8,0.8731,1.6957,0.000631,12697
4,I,Combined,2000,50%,0.5,1.5,50.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,2.0253,0.000992,12448
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Testing Turmeric on Smokers,0.9,0.946,1.8344,0.002515,12681
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9485,1.6094,0.005258,12285
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Slowing Cognitive Decline with Berries,1.0,0.999,2.164,0.002861,13372
4,I,Combined,2000,50%,0.5,1.5,50.0,10,What is ‘Meat Glue’?,1.0,1.0,1.973,0.001286,13953
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Is Liquid Smoke Safe?,0.9,0.9437,1.4708,0.001762,12205
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,0.9,0.9437,1.6094,0.002552,12381
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Does Antioxidant Intake Matter for Cancer?,1.0,0.9995,1.8867,0.001926,11619
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Is buying organic worth it? A review of the science in new DVD,1.0,0.9993,1.6957,0.002325,10577
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Orange Aromatherapy for Anxiety,0.9,0.9561,2.164,0.005473,12380
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,1.0,0.9999,1.6094,0.003229,12294
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.8,0.8772,1.8344,0.000584,12221
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9984,1.8344,0.003349,10786
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9427,1.8867,0.001514,10572
4,I,Combined,2000,50%,0.5,1.5,50.0,10,The Reversal on Fish Oil,1.0,0.9995,1.5048,0.00097,12191
4,I,Combined,2000,50%,0.5,1.5,50.0,10,Are Multivitamins Just a Waste of Money?,1.0,1.0,2.0253,0.003593,12651
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,2.164,0.001967,23525
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Using Diet to Treat Asthma and Eczema,0.9,0.9303,1.3592,0.000969,16694
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Treating Asthma With Plants vs. Pills,0.9,0.94,1.8867,0.000544,15154
4,I,Combined,2000,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Treat Asthma,0.9,0.9427,2.0253,0.000857,14689
4,I,Combined,2000,70%,0.3,1.7,70.0,10,How Fruits and Vegetables Can Prevent Asthma,0.9,0.9432,1.6957,0.000905,13144
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Our Tax Dollars Subsidize Unhealthy Foods,0.9,0.9449,1.6957,0.001855,12330
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Reducing Arsenic in Chicken and Rice,0.9,0.9375,1.0889,0.006648,12282
4,I,Combined,2000,70%,0.3,1.7,70.0,10,How Contaminated Are Our Children?,0.8,0.8758,2.0253,0.000176,12386
4,I,Combined,2000,70%,0.3,1.7,70.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,0.9998,1.2275,0.00159,12871
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,0.8,0.8734,1.4185,0.000363,12422
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0.9,0.9392,2.0253,0.00039,13001
4,I,Combined,2000,70%,0.3,1.7,70.0,10,How Phytates Fight Cancer Cells,0.9,0.9375,2.0253,0.00018,13300
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,0.9999,1.8344,0.001299,11790
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Low Carb Diets Found to Feed Heart Disease,0.8,0.876,2.164,0.000445,10695
4,I,Combined,2000,70%,0.3,1.7,70.0,10,How Curry Can Kill Cancer Cells,1.0,0.9998,1.6094,0.00052,12320
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Testing Turmeric on Smokers,0.9,0.9365,1.4708,0.0012,12446
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Alkylphenol Endocrine Disruptors and Allergies,0.9,0.9506,1.8344,0.003977,12935
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Slowing Cognitive Decline with Berries,1.0,0.9993,1.8867,0.001941,11644
4,I,Combined,2000,70%,0.3,1.7,70.0,10,What is ‘Meat Glue’?,0.9,0.9455,2.164,0.000552,12428
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Is Liquid Smoke Safe?,0.9,0.9479,2.0253,0.001372,12136
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1.0,0.9996,1.6957,0.00178,11424
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Does Antioxidant Intake Matter for Cancer?,0.9,0.9378,1.8344,0.001252,12365
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Is buying organic worth it? A review of the science in new DVD,0.9,0.9488,2.0253,0.001802,12905
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Orange Aromatherapy for Anxiety,1.0,1.0,2.0253,0.003055,12925
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0.9,0.944,1.8867,0.001856,12839
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Meat Industry Wins Right to Sell Tainted Meat,0.8,0.8694,2.0253,0.000193,12959
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,1.0,0.9984,2.0253,0.002151,11986
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Viral Food Poisoning from Pesticides?,0.9,0.9391,1.8344,0.000873,14089
4,I,Combined,2000,70%,0.3,1.7,70.0,10,The Reversal on Fish Oil,0.8,0.8791,1.5048,0.000882,13250
4,I,Combined,2000,70%,0.3,1.7,70.0,10,Are Multivitamins Just a Waste of Money?,1.0,0.9989,2.0253,0.002442,13493
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Breast Cancer Cells Feed on Cholesterol,1.0,1.0,1.8344,0.004069,22258
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Using Diet to Treat Asthma and Eczema,1.0,1.0,2.164,0.002316,16027
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Treating Asthma With Plants vs. Pills,1.0,1.0,2.164,0.001216,14727
5,I,Combined,2000,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Treat Asthma,1.0,1.0,2.164,0.002132,12099
5,I,Combined,2000,0%,1.0,1.0,0.0,10,How Fruits and Vegetables Can Prevent Asthma,1.0,1.0,2.164,0.00206,11968
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Our Tax Dollars Subsidize Unhealthy Foods,1.0,1.0,1.8344,0.003823,11060
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Reducing Arsenic in Chicken and Rice,1.0,1.0,1.3592,0.016474,11319
5,I,Combined,2000,0%,1.0,1.0,0.0,10,How Contaminated Are Our Children?,1.0,1.0,2.164,0.000835,12758
5,I,Combined,2000,0%,1.0,1.0,0.0,10,"Blood Type Diet Perceived as ""Crass Fraud""",1.0,1.0,1.6094,0.003719,11613
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,1.0,1.0,1.6957,0.000962,10889
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,1.0,1.0,1.8867,0.000577,11897
5,I,Combined,2000,0%,1.0,1.0,0.0,10,How Phytates Fight Cancer Cells,1.0,1.0,1.973,0.000639,11996
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Colon Cancer Prevention: Is it the Fiber or the Phytates?,1.0,1.0,2.0253,0.002959,11129
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Low Carb Diets Found to Feed Heart Disease,1.0,1.0,1.7481,0.000898,11485
5,I,Combined,2000,0%,1.0,1.0,0.0,10,How Curry Can Kill Cancer Cells,1.0,1.0,1.973,0.001008,11981
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Testing Turmeric on Smokers,1.0,1.0,1.8344,0.003293,9612
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Alkylphenol Endocrine Disruptors and Allergies,1.0,1.0,1.7481,0.008319,11497
5,I,Combined,2000,0%,1.0,1.0,0.0,10,Slowing Cognitive Decline with Berries,1.0,1.0,2.164,0.003699,11434
5,I,Combined,2000,0%,1.0,1.0,0.0,10,What is ‘Meat Glue’?,1.0,1.0,1.973,0.001719,11752
