trial,exp,algorithm,ds_quality,noise_label,noise_min,noise_max,noise_range_pct,top_k,query,recall_at_k,ndcg_at_k,score_entropy,score_variance,enc_total_us
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012617,15496
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006178,15020
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008521,16018
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000444,14977
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.00808,15148
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011327,15387
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is bipolar disorder managed?,1.0,1.0,2.0253,0.009573,14889
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014653,15572
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,17665
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000536,16005
11,H,Combined,1.0,0%,1.0,1.0,0.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010726,16052
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.005504,18797
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008058,17075
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes heart failure?,1.0,1.0,1.8867,0.00158,15794
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.008021,17256
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005785,16529
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007845,15065
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for stroke?,1.0,1.0,1.4979,0.007431,16679
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005172,15138
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004913,15616
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007647,15406
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009444,17836
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008746,16354
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.00483,16198
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006417,15171
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes chronic pain?,0.9,0.9406,1.973,0.000478,15689
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe COPD management,1.0,1.0,2.0253,0.020792,14925
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are signs of liver disease?,1.0,1.0,1.8867,0.000715,16264
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007899,15609
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008767,15121
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012591,15846
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What medications are used for HIV/AIDS?,1.0,1.0,2.164,0.006187,14973
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008496,15988
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.8867,0.000441,15934
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.008066,15585
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.011286,15522
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.009534,15093
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014669,15753
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012907,15290
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,What are risk factors for cancer?,1.0,1.0,1.973,0.000536,15115
11,H,Combined,1.0,1%,0.99,1.01,1.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010739,16348
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.005583,45862
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypertension treated?,1.0,1.0,2.164,0.008106,20340
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes heart failure?,1.0,1.0,2.0253,0.0016,18702
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.00789,19214
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications treat depression?,1.0,1.0,1.8344,0.0058,18911
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How does Alzheimer's disease progress?,1.0,1.0,2.0253,0.007942,19856
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007374,18878
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005138,18913
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004903,21627
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007606,18248
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009472,17292
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008825,17322
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004916,18216
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.006423,17298
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes chronic pain?,0.9,0.9406,1.8867,0.000462,16839
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020805,20115
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are signs of liver disease?,1.0,1.0,2.0253,0.000755,17610
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007762,18654
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes osteoporosis?,1.0,1.0,2.0253,0.008653,18575
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.012622,20451
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.006116,16936
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is pneumonia diagnosed?,1.0,1.0,2.0253,0.008524,18481
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes inflammatory bowel disease?,1.0,1.0,1.6957,0.000436,19323
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8344,0.008054,18455
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.01131,18369
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is bipolar disorder managed?,1.0,0.9999,2.0253,0.009496,17280
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014619,17348
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012881,16522
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,What are risk factors for cancer?,1.0,1.0,2.0253,0.000544,18760
11,H,Combined,1.0,5%,0.95,1.05,5.0,10,How is ALS diagnosed?,1.0,1.0,1.8867,0.010733,19919
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.8344,0.005769,34204
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypertension treated?,0.9,0.9513,2.164,0.007954,21953
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes heart failure?,1.0,1.0,2.164,0.001591,18260
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.007699,16683
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications treat depression?,1.0,1.0,1.7481,0.005767,15653
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.8344,0.007941,15828
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.007345,15037
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.005161,14774
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of kidney disease?,1.0,1.0,1.6957,0.004715,15770
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007436,16586
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009356,15457
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008434,15705
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.004559,15399
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is hypothyroidism treated?,1.0,1.0,1.6957,0.006199,14707
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes chronic pain?,0.9,0.9405,1.6957,0.000482,15821
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe COPD management,0.9,0.9644,2.0253,0.020216,14863
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are signs of liver disease?,1.0,1.0,2.0253,0.000656,14767
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is epilepsy treated?,1.0,1.0,2.0253,0.007901,14279
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes osteoporosis?,0.9,0.9557,2.164,0.008707,16629
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe symptoms of anxiety disorder,1.0,1.0,2.0253,0.01229,18046
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.164,0.005957,16920
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is pneumonia diagnosed?,1.0,1.0,1.8867,0.008321,13489
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes inflammatory bowel disease?,1.0,1.0,2.0253,0.000448,15341
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe treatment for chronic kidney disease,1.0,1.0,2.0253,0.007851,15735
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.01095,16574
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is bipolar disorder managed?,1.0,0.9999,1.8867,0.009345,16046
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.014312,15831
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012705,15093
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,What are risk factors for cancer?,1.0,1.0,1.8344,0.000496,15521
11,H,Combined,1.0,10%,0.9,1.1,10.0,10,How is ALS diagnosed?,1.0,1.0,2.0253,0.010696,15259
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,1.6957,0.00542,30466
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypertension treated?,1.0,1.0,2.164,0.007574,22434
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes heart failure?,1.0,1.0,2.164,0.001431,19599
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe the symptoms of lupus,1.0,1.0,1.973,0.007671,17527
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005777,17360
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How does Alzheimer's disease progress?,0.9,0.954,2.0253,0.007564,17823
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for stroke?,0.9,0.946,1.4979,0.00659,15569
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is asthma managed long-term?,1.0,0.9999,1.973,0.005052,15538
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of kidney disease?,1.0,1.0,1.8344,0.004739,15504
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe rheumatoid arthritis treatment,1.0,1.0,2.0253,0.007268,15246
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.009127,16543
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.008114,15492
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of anemia?,1.0,1.0,1.8867,0.004836,15391
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is hypothyroidism treated?,1.0,1.0,1.8344,0.006516,14470
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes chronic pain?,1.0,0.9999,2.0253,0.000438,14820
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe COPD management,0.9,0.9644,1.8867,0.01936,15468
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are signs of liver disease?,1.0,1.0,1.8344,0.00073,16644
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007749,16901
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes osteoporosis?,1.0,1.0,2.164,0.008546,15695
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,2.0253,0.012818,15639
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.0253,0.005801,14930
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is pneumonia diagnosed?,1.0,1.0,2.164,0.008209,15193
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes inflammatory bowel disease?,1.0,0.9996,1.6957,0.000445,15073
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8867,0.007539,14368
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.010874,16484
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is bipolar disorder managed?,0.9,0.9552,2.164,0.009458,14677
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What causes psoriasis?,1.0,1.0,1.8344,0.013608,15022
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.012309,17201
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,What are risk factors for cancer?,1.0,0.9999,1.973,0.00053,16003
11,H,Combined,1.0,20%,0.8,1.2,20.0,10,How is ALS diagnosed?,1.0,1.0,1.6957,0.010205,15919
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.004764,32158
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypertension treated?,1.0,1.0,2.164,0.007093,22643
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes heart failure?,1.0,0.9996,2.0253,0.001517,19589
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe the symptoms of lupus,0.9,0.951,2.164,0.007278,18638
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications treat depression?,1.0,1.0,1.8344,0.005216,16944
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.6957,0.007233,17449
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for stroke?,0.9,0.946,1.6094,0.006433,16804
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.004484,15576
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of kidney disease?,0.9,0.9463,1.6957,0.004638,15987
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe rheumatoid arthritis treatment,1.0,0.9998,2.0253,0.006779,17347
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.008068,16148
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.007156,16222
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of anemia?,1.0,1.0,2.0253,0.004265,15657
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is hypothyroidism treated?,1.0,1.0,2.0253,0.005721,14902
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes chronic pain?,1.0,0.9999,2.164,0.000426,16097
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe COPD management,0.9,0.9644,1.8867,0.018934,16321
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are signs of liver disease?,1.0,0.9999,1.8344,0.000898,16085
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is epilepsy treated?,1.0,1.0,1.8867,0.007092,15968
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes osteoporosis?,0.9,0.9556,2.164,0.007616,15994
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe symptoms of anxiety disorder,0.9,0.9528,1.8867,0.010957,15904
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What medications are used for HIV/AIDS?,0.9,0.9517,1.6957,0.005454,14933
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is pneumonia diagnosed?,1.0,0.9999,2.0253,0.007247,15149
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes inflammatory bowel disease?,1.0,0.9995,1.8867,0.000397,16752
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe treatment for chronic kidney disease,1.0,1.0,1.8344,0.007363,16742
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.6094,0.009973,15542
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is bipolar disorder managed?,1.0,1.0,1.8867,0.008498,16616
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What causes psoriasis?,1.0,1.0,1.973,0.014013,15325
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.011616,15075
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,What are risk factors for cancer?,1.0,0.9999,1.8344,0.000482,16770
11,H,Combined,1.0,30%,0.7,1.3,30.0,10,How is ALS diagnosed?,1.0,0.9997,1.6957,0.008946,15977
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are the symptoms of type 2 diabetes?,1.0,1.0,2.0253,0.00356,24179
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypertension treated?,0.9,0.9492,1.8867,0.006037,22199
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes heart failure?,1.0,0.9981,2.3026,0.000933,23111
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe the symptoms of lupus,1.0,0.9999,2.164,0.005635,19272
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications treat depression?,0.9,0.9461,1.8344,0.003893,16038
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How does Alzheimer's disease progress?,1.0,1.0,1.8344,0.005331,16747
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for stroke?,0.8,0.8887,1.6957,0.005221,16124
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is asthma managed long-term?,1.0,0.9999,1.973,0.002837,17789
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of kidney disease?,0.9,0.944,1.8344,0.003502,18729
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe rheumatoid arthritis treatment,0.9,0.9513,1.973,0.005146,15571
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes Parkinson's disease?,1.0,1.0,2.0253,0.006547,14500
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,1.973,0.005971,16000
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of anemia?,1.0,0.9998,1.8867,0.003617,15512
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is hypothyroidism treated?,1.0,0.9993,1.973,0.004354,15088
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes chronic pain?,0.9,0.9161,2.164,0.000334,14700
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe COPD management,1.0,1.0,2.0253,0.015155,14436
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are signs of liver disease?,0.9,0.9402,2.0253,0.000674,16714
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is epilepsy treated?,0.9,0.9492,2.0253,0.005063,14814
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes osteoporosis?,0.9,0.9557,2.0253,0.005856,15191
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe symptoms of anxiety disorder,0.9,0.9508,1.8344,0.008425,17814
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What medications are used for HIV/AIDS?,1.0,0.9998,1.6957,0.003924,15984
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is pneumonia diagnosed?,1.0,1.0,2.164,0.006306,14867
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes inflammatory bowel disease?,0.9,0.937,1.8344,0.000215,15994
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe treatment for chronic kidney disease,1.0,0.9996,1.973,0.005399,15737
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are symptoms of schizophrenia?,1.0,1.0,1.7481,0.00796,15447
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is bipolar disorder managed?,1.0,0.9997,2.0253,0.005781,15597
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What causes psoriasis?,1.0,0.9997,1.8344,0.010024,15291
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,Describe sepsis treatment,1.0,1.0,2.0253,0.009134,15001
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,What are risk factors for cancer?,1.0,0.9998,1.8867,0.000513,15375
11,H,Combined,1.0,50%,0.5,1.5,50.0,10,How is ALS diagnosed?,1.0,0.9991,1.6434,0.007259,15536
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are the symptoms of type 2 diabetes?,0.9,0.9475,1.8867,0.002173,24057
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is hypertension treated?,0.9,0.9511,1.8344,0.003591,21245
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes heart failure?,1.0,0.9994,2.164,0.000923,19777
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe the symptoms of lupus,1.0,1.0,2.164,0.003213,17144
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What medications treat depression?,1.0,0.9989,2.0253,0.002242,15864
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How does Alzheimer's disease progress?,0.9,0.9503,1.8344,0.004455,15943
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are risk factors for stroke?,0.8,0.8799,1.5571,0.003135,15913
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is asthma managed long-term?,1.0,1.0,2.0253,0.002058,15949
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are signs of kidney disease?,0.8,0.8851,2.0253,0.002386,15846
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe rheumatoid arthritis treatment,1.0,0.9999,1.973,0.003319,15699
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes Parkinson's disease?,1.0,0.9996,1.8867,0.003892,16026
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is multiple sclerosis diagnosed?,1.0,1.0,2.164,0.004468,15748
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of anemia?,1.0,0.9991,1.7481,0.002385,15886
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is hypothyroidism treated?,1.0,0.9998,1.973,0.003258,15283
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes chronic pain?,0.9,0.931,2.164,0.000162,15529
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe COPD management,0.9,0.9644,1.8867,0.009334,15026
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are signs of liver disease?,1.0,0.9997,2.0253,0.000241,16141
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is epilepsy treated?,0.9,0.9509,1.8867,0.003501,15465
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes osteoporosis?,0.9,0.9528,2.164,0.003588,16567
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe symptoms of anxiety disorder,1.0,1.0,1.8344,0.004736,15836
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What medications are used for HIV/AIDS?,0.9,0.9519,2.0253,0.002558,15126
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is pneumonia diagnosed?,1.0,0.9996,1.8867,0.003173,15445
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes inflammatory bowel disease?,0.9,0.9394,2.0253,0.000238,16143
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe treatment for chronic kidney disease,1.0,0.9994,2.0253,0.002823,15753
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are symptoms of schizophrenia?,1.0,0.9999,1.6094,0.004206,15270
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,How is bipolar disorder managed?,0.9,0.9531,1.8867,0.004293,15448
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What causes psoriasis?,1.0,1.0,1.8867,0.006111,15684
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,Describe sepsis treatment,1.0,1.0,2.164,0.005528,15721
11,H,Combined,1.0,70%,0.3,1.7,70.0,10,What are risk factors for cancer?,0.9,0.9334,2.0253,0.000292,16164
